,Year,Month_Name,Date,State,Vehicle_Class,Vehicle_Category,Vehicle_Type,EV_Sales_Quantity,Month,Day,Sales_Rolling_3
58914,2016,aug,2016-08-01,Uttarakhand,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0,8,1,0.0
58915,2016,aug,2016-08-01,Uttarakhand,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0,8,1,0.0
58916,2016,aug,2016-08-01,Uttarakhand,TRACTOR (COMMERCIAL),Others,Others,0,8,1,0.0
58917,2016,aug,2016-08-01,Uttarakhand,TRAILER (COMMERCIAL),Others,Others,0,8,1,0.0
58918,2016,aug,2016-08-01,Uttar Pradesh,ADAPTED VEHICLE,Others,Others,0,8,1,0.0
58919,2016,aug,2016-08-01,Uttar Pradesh,AGRICULTURAL TRACTOR,Others,Others,0,8,1,0.0
58920,2016,aug,2016-08-01,Uttar Pradesh,AMBULANCE,Others,Others,0,8,1,0.0
58921,2016,aug,2016-08-01,Uttar Pradesh,ARTICULATED VEHICLE,Others,Others,0,8,1,0.0
58922,2016,aug,2016-08-01,Uttar Pradesh,BUS,Bus,Bus,0,8,1,0.0
58923,2016,aug,2016-08-01,Uttar Pradesh,CAMPER VAN / TRAILER,Others,Others,0,8,1,0.0
58924,2016,aug,2016-08-01,Uttar Pradesh,CASH VAN,Others,Others,0,8,1,0.0
58925,2016,aug,2016-08-01,Uttar Pradesh,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0,8,1,0.0
58926,2016,aug,2016-08-01,Uttar Pradesh,CRANE MOUNTED VEHICLE,Others,Others,0,8,1,0.0
58927,2016,aug,2016-08-01,Uttar Pradesh,DUMPER,Others,Others,0,8,1,0.0
58928,2016,aug,2016-08-01,Uttar Pradesh,EARTH MOVING EQUIPMENT,Others,Others,0,8,1,0.0
58929,2016,aug,2016-08-01,Uttar Pradesh,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0,8,1,0.0
58930,2016,aug,2016-08-01,Uttar Pradesh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,624,8,1,208.0
58931,2016,aug,2016-08-01,Uttar Pradesh,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,4,8,1,209.33333333333334
58932,2016,aug,2016-08-01,Uttar Pradesh,EXCAVATOR (COMMERCIAL),Others,Others,0,8,1,209.33333333333334
58933,2016,aug,2016-08-01,Uttar Pradesh,FORK LIFT,Others,Others,0,8,1,1.3333333333333333
58934,2016,aug,2016-08-01,Uttar Pradesh,GOODS CARRIER,Others,Others,0,8,1,0.0
58935,2016,aug,2016-08-01,Uttar Pradesh,HARVESTER,Others,Others,0,8,1,0.0
58936,2016,aug,2016-08-01,Uttar Pradesh,HEARSES,Others,Others,0,8,1,0.0
58937,2016,aug,2016-08-01,Uttar Pradesh,MAXI CAB,Others,Others,0,8,1,0.0
58938,2016,aug,2016-08-01,Uttar Pradesh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,4,8,1,1.3333333333333333
58939,2016,aug,2016-08-01,Uttar Pradesh,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0,8,1,1.3333333333333333
58940,2016,aug,2016-08-01,Uttar Pradesh,MOPED,2-Wheelers,2W_Personal,0,8,1,1.3333333333333333
58941,2016,aug,2016-08-01,Uttar Pradesh,MOTOR CAB,4-Wheelers,4W_Shared,0,8,1,0.0
58942,2016,aug,2016-08-01,Uttar Pradesh,MOTOR CAR,4-Wheelers,4W_Personal,0,8,1,0.0
58943,2016,aug,2016-08-01,Uttar Pradesh,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,0,8,1,0.0
58944,2016,aug,2016-08-01,Uttar Pradesh,OMNI BUS,Bus,Bus,0,8,1,0.0
58945,2016,aug,2016-08-01,Uttar Pradesh,ROAD ROLLER,Others,Others,0,8,1,0.0
58946,2016,aug,2016-08-01,Uttar Pradesh,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0,8,1,0.0
58947,2016,aug,2016-08-01,Uttar Pradesh,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,1,8,1,0.3333333333333333
58948,2016,aug,2016-08-01,Uttar Pradesh,TRACTOR (COMMERCIAL),Others,Others,0,8,1,0.3333333333333333
58949,2016,aug,2016-08-01,Uttar Pradesh,TRAILER (AGRICULTURAL),Others,Others,0,8,1,0.3333333333333333
58950,2016,aug,2016-08-01,Uttar Pradesh,TRAILER (COMMERCIAL),Others,Others,0,8,1,0.0
58951,2016,aug,2016-08-01,West Bengal,ADAPTED VEHICLE,Others,Others,0,8,1,0.0
58952,2016,aug,2016-08-01,West Bengal,AGRICULTURAL TRACTOR,Others,Others,0,8,1,0.0
58953,2016,aug,2016-08-01,West Bengal,AMBULANCE,Others,Others,0,8,1,0.0
58954,2016,aug,2016-08-01,West Bengal,ARTICULATED VEHICLE,Others,Others,0,8,1,0.0
58955,2016,aug,2016-08-01,West Bengal,BUS,Bus,Bus,0,8,1,0.0
58956,2016,aug,2016-08-01,West Bengal,CAMPER VAN / TRAILER,Others,Others,0,8,1,0.0
58957,2016,aug,2016-08-01,West Bengal,CASH VAN,Others,Others,0,8,1,0.0
58958,2016,aug,2016-08-01,West Bengal,CRANE MOUNTED VEHICLE,Others,Others,0,8,1,0.0
58959,2016,aug,2016-08-01,West Bengal,DUMPER,Others,Others,0,8,1,0.0
58960,2016,aug,2016-08-01,West Bengal,EARTH MOVING EQUIPMENT,Others,Others,0,8,1,0.0
58961,2016,aug,2016-08-01,West Bengal,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0,8,1,0.0
58962,2016,aug,2016-08-01,West Bengal,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,66,8,1,22.0
58963,2016,aug,2016-08-01,West Bengal,EXCAVATOR (COMMERCIAL),Others,Others,0,8,1,22.0
58964,2016,aug,2016-08-01,West Bengal,FORK LIFT,Others,Others,0,8,1,22.0
58965,2016,aug,2016-08-01,West Bengal,GOODS CARRIER,Others,Others,0,8,1,0.0
58966,2016,aug,2016-08-01,West Bengal,HARVESTER,Others,Others,0,8,1,0.0
58967,2016,aug,2016-08-01,West Bengal,HEARSES,Others,Others,0,8,1,0.0
58968,2016,aug,2016-08-01,West Bengal,LUXURY CAB,4-Wheelers,4W_Shared,0,8,1,0.0
58969,2016,aug,2016-08-01,West Bengal,MAXI CAB,Others,Others,0,8,1,0.0
58970,2016,aug,2016-08-01,West Bengal,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0,8,1,0.0
58971,2016,aug,2016-08-01,West Bengal,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0,8,1,0.0
58972,2016,aug,2016-08-01,West Bengal,MOBILE CLINIC,Others,Others,0,8,1,0.0
58973,2016,aug,2016-08-01,West Bengal,MOBILE WORKSHOP,Others,Others,0,8,1,0.0
58974,2016,aug,2016-08-01,West Bengal,MOPED,2-Wheelers,2W_Personal,0,8,1,0.0
58975,2016,aug,2016-08-01,West Bengal,MOTOR CAB,4-Wheelers,4W_Shared,0,8,1,0.0
58976,2016,aug,2016-08-01,West Bengal,MOTOR CAR,4-Wheelers,4W_Personal,0,8,1,0.0
58977,2016,aug,2016-08-01,West Bengal,OMNI BUS,Bus,Bus,0,8,1,0.0
58978,2016,aug,2016-08-01,West Bengal,OMNI BUS (PRIVATE USE),Bus,Bus,0,8,1,0.0
58979,2016,aug,2016-08-01,West Bengal,RECOVERY VEHICLE,Others,Others,0,8,1,0.0
58980,2016,aug,2016-08-01,West Bengal,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0,8,1,0.0
58981,2016,aug,2016-08-01,West Bengal,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0,8,1,0.0
58982,2016,aug,2016-08-01,West Bengal,TRACTOR (COMMERCIAL),Others,Others,0,8,1,0.0
58983,2016,aug,2016-08-01,West Bengal,TRAILER (COMMERCIAL),Others,Others,0,8,1,0.0
58984,2016,aug,2016-08-01,West Bengal,VEHICLE FITTED WITH COMPRESSOR,Others,Others,0,8,1,0.0
58985,2016,aug,2016-08-01,West Bengal,VEHICLE FITTED WITH GENERATOR,Others,Others,0,8,1,0.0
58986,2016,aug,2016-08-01,Jammu and Kashmir,ADAPTED VEHICLE,Others,Others,0,8,1,0.0
58987,2016,aug,2016-08-01,Jammu and Kashmir,AGRICULTURAL TRACTOR,Others,Others,0,8,1,0.0
58988,2016,aug,2016-08-01,Jammu and Kashmir,AMBULANCE,Others,Others,0,8,1,0.0
58989,2016,aug,2016-08-01,Jammu and Kashmir,BUS,Bus,Bus,0,8,1,0.0
58990,2016,aug,2016-08-01,Jammu and Kashmir,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0,8,1,0.0
58991,2016,aug,2016-08-01,Jammu and Kashmir,EXCAVATOR (COMMERCIAL),Others,Others,0,8,1,0.0
58992,2016,aug,2016-08-01,Jammu and Kashmir,GOODS CARRIER,Others,Others,0,8,1,0.0
58993,2016,aug,2016-08-01,Jammu and Kashmir,MAXI CAB,Others,Others,0,8,1,0.0
58994,2016,aug,2016-08-01,Jammu and Kashmir,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0,8,1,0.0
58995,2016,aug,2016-08-01,Jammu and Kashmir,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0,8,1,0.0
58996,2016,aug,2016-08-01,Jammu and Kashmir,MOPED,2-Wheelers,2W_Personal,0,8,1,0.0
58997,2016,aug,2016-08-01,Jammu and Kashmir,MOTOR CAB,4-Wheelers,4W_Shared,0,8,1,0.0
58998,2016,aug,2016-08-01,Jammu and Kashmir,MOTOR CAR,4-Wheelers,4W_Personal,0,8,1,0.0
58999,2016,aug,2016-08-01,Jammu and Kashmir,OMNI BUS,Bus,Bus,0,8,1,0.0
59000,2016,aug,2016-08-01,Jammu and Kashmir,PRIVATE SERVICE VEHICLE,Others,Others,0,8,1,0.0
59001,2016,aug,2016-08-01,Jammu and Kashmir,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0,8,1,0.0
59002,2016,aug,2016-08-01,Jammu and Kashmir,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0,8,1,0.0
59003,2016,aug,2016-08-01,Manipur,AGRICULTURAL TRACTOR,Others,Others,0,8,1,0.0
59004,2016,aug,2016-08-01,Manipur,BUS,Bus,Bus,0,8,1,0.0
59005,2016,aug,2016-08-01,Manipur,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0,8,1,0.0
59006,2016,aug,2016-08-01,Manipur,CRANE MOUNTED VEHICLE,Others,Others,0,8,1,0.0
59007,2016,aug,2016-08-01,Manipur,EXCAVATOR (NT),Others,Others,0,8,1,0.0
59008,2016,aug,2016-08-01,Manipur,GOODS CARRIER,Others,Others,0,8,1,0.0
59009,2016,aug,2016-08-01,Manipur,MAXI CAB,Others,Others,0,8,1,0.0
59010,2016,aug,2016-08-01,Manipur,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0,8,1,0.0
59011,2016,aug,2016-08-01,Manipur,MOPED,2-Wheelers,2W_Personal,0,8,1,0.0
59012,2016,aug,2016-08-01,Manipur,MOTOR CAR,4-Wheelers,4W_Personal,0,8,1,0.0
59013,2016,aug,2016-08-01,Manipur,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0,8,1,0.0
59014,2016,aug,2016-08-01,Manipur,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0,8,1,0.0
59015,2017,aug,2017-08-01,Andhra Pradesh,ADAPTED VEHICLE,Others,Others,0,8,1,0.0
59016,2017,aug,2017-08-01,Andhra Pradesh,AGRICULTURAL TRACTOR,Others,Others,0,8,1,0.0
59017,2017,aug,2017-08-01,Andhra Pradesh,AMBULANCE,Others,Others,0,8,1,0.0
59018,2017,aug,2017-08-01,Andhra Pradesh,ARTICULATED VEHICLE,Others,Others,0,8,1,0.0
59019,2017,aug,2017-08-01,Andhra Pradesh,BUS,Bus,Bus,0,8,1,0.0
59020,2017,aug,2017-08-01,Andhra Pradesh,CAMPER VAN / TRAILER (PRIVATE USE),Others,Others,0,8,1,0.0
59021,2017,aug,2017-08-01,Andhra Pradesh,CASH VAN,Others,Others,0,8,1,0.0
59022,2017,aug,2017-08-01,Andhra Pradesh,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0,8,1,0.0
59023,2017,aug,2017-08-01,Andhra Pradesh,CRANE MOUNTED VEHICLE,Others,Others,0,8,1,0.0
59024,2017,aug,2017-08-01,Andhra Pradesh,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0,8,1,0.0
59025,2017,aug,2017-08-01,Andhra Pradesh,EXCAVATOR (COMMERCIAL),Others,Others,0,8,1,0.0
59026,2017,aug,2017-08-01,Andhra Pradesh,FIRE TENDERS,Others,Others,0,8,1,0.0
59027,2017,aug,2017-08-01,Andhra Pradesh,FORK LIFT,Others,Others,0,8,1,0.0
59028,2017,aug,2017-08-01,Andhra Pradesh,GOODS CARRIER,Others,Others,0,8,1,0.0
59029,2017,aug,2017-08-01,Andhra Pradesh,HARVESTER,Others,Others,0,8,1,0.0
59030,2017,aug,2017-08-01,Andhra Pradesh,HEARSES,Others,Others,0,8,1,0.0
59031,2017,aug,2017-08-01,Andhra Pradesh,MAXI CAB,Others,Others,0,8,1,0.0
59032,2017,aug,2017-08-01,Andhra Pradesh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0,8,1,0.0
59033,2017,aug,2017-08-01,Andhra Pradesh,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0,8,1,0.0
59034,2017,aug,2017-08-01,Andhra Pradesh,MOBILE CANTEEN,Others,Others,0,8,1,0.0
59035,2017,aug,2017-08-01,Andhra Pradesh,MOTOR CAB,4-Wheelers,4W_Shared,0,8,1,0.0
59036,2017,aug,2017-08-01,Andhra Pradesh,MOTOR CAR,4-Wheelers,4W_Personal,0,8,1,0.0
59037,2017,aug,2017-08-01,Andhra Pradesh,OMNI BUS,Bus,Bus,0,8,1,0.0
59038,2017,aug,2017-08-01,Andhra Pradesh,PRIVATE SERVICE VEHICLE,Others,Others,0,8,1,0.0
59039,2017,aug,2017-08-01,Andhra Pradesh,RECOVERY VEHICLE,Others,Others,0,8,1,0.0
59040,2017,aug,2017-08-01,Andhra Pradesh,ROAD ROLLER,Others,Others,0,8,1,0.0
59041,2017,aug,2017-08-01,Andhra Pradesh,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0,8,1,0.0
59042,2017,aug,2017-08-01,Andhra Pradesh,TRACTOR (COMMERCIAL),Others,Others,0,8,1,0.0
59043,2017,aug,2017-08-01,Andhra Pradesh,TRAILER (AGRICULTURAL),Others,Others,0,8,1,0.0
59044,2017,aug,2017-08-01,Andhra Pradesh,TRAILER (COMMERCIAL),Others,Others,0,8,1,0.0
59045,2017,aug,2017-08-01,Andhra Pradesh,VEHICLE FITTED WITH RIG,Others,Others,0,8,1,0.0
59046,2017,aug,2017-08-01,Arunachal Pradesh,AGRICULTURAL TRACTOR,Others,Others,0,8,1,0.0
59047,2017,aug,2017-08-01,Arunachal Pradesh,AMBULANCE,Others,Others,0,8,1,0.0
59048,2017,aug,2017-08-01,Arunachal Pradesh,ARTICULATED VEHICLE,Others,Others,0,8,1,0.0
59049,2017,aug,2017-08-01,Arunachal Pradesh,BUS,Bus,Bus,0,8,1,0.0
59050,2017,aug,2017-08-01,Arunachal Pradesh,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Others,Others,0,8,1,0.0
59051,2017,aug,2017-08-01,Arunachal Pradesh,DUMPER,Others,Others,0,8,1,0.0
59052,2017,aug,2017-08-01,Arunachal Pradesh,EXCAVATOR (COMMERCIAL),Others,Others,0,8,1,0.0
59053,2017,aug,2017-08-01,Arunachal Pradesh,EXCAVATOR (NT),Others,Others,0,8,1,0.0
59054,2017,aug,2017-08-01,Arunachal Pradesh,GOODS CARRIER,Others,Others,0,8,1,0.0
59055,2017,aug,2017-08-01,Arunachal Pradesh,MAXI CAB,Others,Others,0,8,1,0.0
59056,2017,aug,2017-08-01,Arunachal Pradesh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0,8,1,0.0
59057,2017,aug,2017-08-01,Arunachal Pradesh,MOPED,2-Wheelers,2W_Personal,0,8,1,0.0
59058,2017,aug,2017-08-01,Arunachal Pradesh,MOTOR CAB,4-Wheelers,4W_Shared,0,8,1,0.0
59059,2017,aug,2017-08-01,Arunachal Pradesh,MOTOR CAR,4-Wheelers,4W_Personal,0,8,1,0.0
59060,2017,aug,2017-08-01,Arunachal Pradesh,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0,8,1,0.0
59061,2017,aug,2017-08-01,Arunachal Pradesh,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0,8,1,0.0
59062,2017,aug,2017-08-01,Arunachal Pradesh,THREE WHEELER (PERSONAL),3-Wheelers,3W_Personal,0,8,1,0.0
59063,2017,aug,2017-08-01,Arunachal Pradesh,TRAILER (COMMERCIAL),Others,Others,0,8,1,0.0
59064,2017,aug,2017-08-01,Assam,AGRICULTURAL TRACTOR,Others,Others,0,8,1,0.0
59065,2017,aug,2017-08-01,Assam,AMBULANCE,Others,Others,0,8,1,0.0
59066,2017,aug,2017-08-01,Assam,ARTICULATED VEHICLE,Others,Others,0,8,1,0.0
59067,2017,aug,2017-08-01,Assam,BUS,Bus,Bus,0,8,1,0.0
59068,2017,aug,2017-08-01,Assam,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0,8,1,0.0
59069,2017,aug,2017-08-01,Assam,CRANE MOUNTED VEHICLE,Others,Others,0,8,1,0.0
59070,2017,aug,2017-08-01,Assam,DUMPER,Others,Others,0,8,1,0.0
59071,2017,aug,2017-08-01,Assam,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,475,8,1,158.33333333333334
59072,2017,aug,2017-08-01,Assam,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,1,8,1,158.66666666666666
59073,2017,aug,2017-08-01,Assam,EXCAVATOR (COMMERCIAL),Others,Others,0,8,1,158.66666666666666
59074,2017,aug,2017-08-01,Assam,EXCAVATOR (NT),Others,Others,0,8,1,0.3333333333333333
59075,2017,aug,2017-08-01,Assam,GOODS CARRIER,Others,Others,0,8,1,0.0
59076,2017,aug,2017-08-01,Assam,MAXI CAB,Others,Others,0,8,1,0.0
59077,2017,aug,2017-08-01,Assam,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0,8,1,0.0
59078,2017,aug,2017-08-01,Assam,MOPED,2-Wheelers,2W_Personal,0,8,1,0.0
59079,2017,aug,2017-08-01,Assam,MOTOR CAB,4-Wheelers,4W_Shared,0,8,1,0.0
59080,2017,aug,2017-08-01,Assam,MOTOR CAR,4-Wheelers,4W_Personal,33,8,1,11.0
59081,2017,aug,2017-08-01,Assam,ROAD ROLLER,Others,Others,0,8,1,11.0
59082,2017,aug,2017-08-01,Assam,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0,8,1,11.0
59083,2017,aug,2017-08-01,Assam,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0,8,1,0.0
59084,2017,aug,2017-08-01,Assam,TRACTOR (COMMERCIAL),Others,Others,0,8,1,0.0
59085,2017,aug,2017-08-01,Assam,TRAILER (COMMERCIAL),Others,Others,4,8,1,1.3333333333333333
59086,2017,aug,2017-08-01,Assam,VEHICLE FITTED WITH GENERATOR,Others,Others,0,8,1,1.3333333333333333
59087,2017,aug,2017-08-01,Andaman & Nicobar Island,CRANE MOUNTED VEHICLE,Others,Others,0,8,1,0.0
59088,2017,aug,2017-08-01,Andaman & Nicobar Island,EXCAVATOR (COMMERCIAL),Others,Others,0,8,1,0.0
59089,2017,aug,2017-08-01,Andaman & Nicobar Island,GOODS CARRIER,Others,Others,0,8,1,0.0
59090,2017,aug,2017-08-01,Andaman & Nicobar Island,MAXI CAB,Others,Others,0,8,1,0.0
59091,2017,aug,2017-08-01,Andaman & Nicobar Island,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0,8,1,0.0
59092,2017,aug,2017-08-01,Andaman & Nicobar Island,MOPED,2-Wheelers,2W_Personal,0,8,1,0.0
59093,2017,aug,2017-08-01,Andaman & Nicobar Island,MOTOR CAB,4-Wheelers,4W_Shared,0,8,1,0.0
59094,2017,aug,2017-08-01,Andaman & Nicobar Island,MOTOR CAR,4-Wheelers,4W_Personal,0,8,1,0.0
59095,2017,aug,2017-08-01,Andaman & Nicobar Island,MOTOR CYCLE/SCOOTER-USED FOR HIRE,2-Wheelers,2W_Shared,0,8,1,0.0
59096,2017,aug,2017-08-01,Andaman & Nicobar Island,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0,8,1,0.0
59097,2017,aug,2017-08-01,Bihar,ADAPTED VEHICLE,Others,Others,0,8,1,0.0
59098,2017,aug,2017-08-01,Bihar,AGRICULTURAL TRACTOR,Others,Others,0,8,1,0.0
59099,2017,aug,2017-08-01,Bihar,AMBULANCE,Others,Others,0,8,1,0.0
59100,2017,aug,2017-08-01,Bihar,ARTICULATED VEHICLE,Others,Others,0,8,1,0.0
59101,2017,aug,2017-08-01,Bihar,BUS,Bus,Bus,0,8,1,0.0
59102,2017,aug,2017-08-01,Bihar,CAMPER VAN / TRAILER (PRIVATE USE),Others,Others,0,8,1,0.0
59103,2017,aug,2017-08-01,Bihar,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0,8,1,0.0
59104,2017,aug,2017-08-01,Bihar,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,367,8,1,122.33333333333333
59105,2017,aug,2017-08-01,Bihar,FIRE FIGHTING VEHICLE,Others,Others,0,8,1,122.33333333333333
59106,2017,aug,2017-08-01,Bihar,GOODS CARRIER,Others,Others,0,8,1,122.33333333333333
59107,2017,aug,2017-08-01,Bihar,MAXI CAB,Others,Others,0,8,1,0.0
59108,2017,aug,2017-08-01,Bihar,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0,8,1,0.0
59109,2017,aug,2017-08-01,Bihar,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0,8,1,0.0
59110,2017,aug,2017-08-01,Bihar,MOPED,2-Wheelers,2W_Personal,0,8,1,0.0
59111,2017,aug,2017-08-01,Bihar,MOTOR CAB,4-Wheelers,4W_Shared,0,8,1,0.0
59112,2017,aug,2017-08-01,Bihar,MOTOR CAR,4-Wheelers,4W_Personal,0,8,1,0.0
59113,2017,aug,2017-08-01,Bihar,MOTOR CYCLE/SCOOTER-SIDECAR(T),Others,Others,0,8,1,0.0
59114,2017,aug,2017-08-01,Bihar,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,0,8,1,0.0
59115,2017,aug,2017-08-01,Bihar,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Others,Others,0,8,1,0.0
59116,2017,aug,2017-08-01,Bihar,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0,8,1,0.0
59117,2017,aug,2017-08-01,Bihar,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,9,8,1,3.0
59118,2017,aug,2017-08-01,Bihar,TRACTOR (COMMERCIAL),Others,Others,0,8,1,3.0
59119,2017,aug,2017-08-01,Bihar,TRAILER (AGRICULTURAL),Others,Others,0,8,1,3.0
59120,2017,aug,2017-08-01,Bihar,TRAILER (COMMERCIAL),Others,Others,0,8,1,0.0
59121,2017,aug,2017-08-01,Chhattisgarh,ADAPTED VEHICLE,Others,Others,0,8,1,0.0
59122,2017,aug,2017-08-01,Chhattisgarh,AGRICULTURAL TRACTOR,Others,Others,0,8,1,0.0
59123,2017,aug,2017-08-01,Chhattisgarh,AMBULANCE,Others,Others,0,8,1,0.0
59124,2017,aug,2017-08-01,Chhattisgarh,ARTICULATED VEHICLE,Others,Others,0,8,1,0.0
59125,2017,aug,2017-08-01,Chhattisgarh,BUS,Bus,Bus,0,8,1,0.0
59126,2017,aug,2017-08-01,Chhattisgarh,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,10,8,1,3.3333333333333335
59127,2017,aug,2017-08-01,Chhattisgarh,CRANE MOUNTED VEHICLE,Others,Others,0,8,1,3.3333333333333335
59128,2017,aug,2017-08-01,Chhattisgarh,EARTH MOVING EQUIPMENT,Others,Others,0,8,1,3.3333333333333335
59129,2017,aug,2017-08-01,Chhattisgarh,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0,8,1,0.0
59130,2017,aug,2017-08-01,Chhattisgarh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,15,8,1,5.0
59131,2017,aug,2017-08-01,Chhattisgarh,EXCAVATOR (COMMERCIAL),Others,Others,0,8,1,5.0
59132,2017,aug,2017-08-01,Chhattisgarh,EXCAVATOR (NT),Others,Others,0,8,1,5.0
59133,2017,aug,2017-08-01,Chhattisgarh,FIRE FIGHTING VEHICLE,Others,Others,0,8,1,0.0
59134,2017,aug,2017-08-01,Chhattisgarh,GOODS CARRIER,Others,Others,37,8,1,12.333333333333334
59135,2017,aug,2017-08-01,Chhattisgarh,HARVESTER,Others,Others,0,8,1,12.333333333333334
59136,2017,aug,2017-08-01,Chhattisgarh,LIBRARY VAN,Others,Others,0,8,1,12.333333333333334
59137,2017,aug,2017-08-01,Chhattisgarh,MAXI CAB,Others,Others,0,8,1,0.0
59138,2017,aug,2017-08-01,Chhattisgarh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,2,8,1,0.6666666666666666
59139,2017,aug,2017-08-01,Chhattisgarh,MOPED,2-Wheelers,2W_Personal,0,8,1,0.6666666666666666
59140,2017,aug,2017-08-01,Chhattisgarh,MOTOR CAB,4-Wheelers,4W_Shared,0,8,1,0.6666666666666666
59141,2017,aug,2017-08-01,Chhattisgarh,MOTOR CAR,4-Wheelers,4W_Personal,0,8,1,0.0
59142,2017,aug,2017-08-01,Chhattisgarh,OMNI BUS (PRIVATE USE),Bus,Bus,0,8,1,0.0
59143,2017,aug,2017-08-01,Chhattisgarh,PRIVATE SERVICE VEHICLE,Others,Others,0,8,1,0.0
59144,2017,aug,2017-08-01,Chhattisgarh,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0,8,1,0.0
59145,2017,aug,2017-08-01,Chhattisgarh,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,4,8,1,1.3333333333333333
59146,2017,aug,2017-08-01,Chhattisgarh,THREE WHEELER (PERSONAL),3-Wheelers,3W_Personal,0,8,1,1.3333333333333333
59147,2017,aug,2017-08-01,Chhattisgarh,TRACTOR (COMMERCIAL),Others,Others,0,8,1,1.3333333333333333
59148,2017,aug,2017-08-01,Chhattisgarh,TRAILER (AGRICULTURAL),Others,Others,0,8,1,0.0
59149,2017,aug,2017-08-01,Chhattisgarh,TRAILER (COMMERCIAL),Others,Others,0,8,1,0.0
59150,2017,aug,2017-08-01,Chhattisgarh,TRAILER FOR PERSONAL USE,Others,Others,0,8,1,0.0
59151,2017,aug,2017-08-01,Chhattisgarh,VEHICLE FITTED WITH RIG,Others,Others,0,8,1,0.0
59152,2017,aug,2017-08-01,Chandigarh,ADAPTED VEHICLE,Others,Others,0,8,1,0.0
59153,2017,aug,2017-08-01,Chandigarh,BUS,Bus,Bus,0,8,1,0.0
59154,2017,aug,2017-08-01,Chandigarh,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0,8,1,0.0
59155,2017,aug,2017-08-01,Chandigarh,GOODS CARRIER,Others,Others,0,8,1,0.0
59156,2017,aug,2017-08-01,Chandigarh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0,8,1,0.0
